Time,x,Voltage
123.583,90.2808,0.8588
123.603,90.1997,0.8719
123.624,90.1187,0.8856
123.645,90.0377,0.8993
123.666,89.9566,0.9082
123.686,89.8756,0.9049
123.707,89.7945,0.9014
123.727,89.7135,0.8980
123.749,89.6325,0.8944
123.769,89.5514,0.8910
123.789,89.4704,0.8877
123.810,89.3893,0.8842
123.831,89.3083,0.8780
123.852,89.2272,0.8591
123.872,89.1462,0.8412
123.893,89.0652,0.8224
123.913,88.9841,0.8044
123.935,88.9031,0.7847
123.955,88.8220,0.7668
123.976,88.7410,0.7479
123.996,88.6600,0.7300
124.017,88.5789,0.7486
124.038,88.4979,0.7693
124.059,88.4168,0.7901
124.079,88.3358,0.8099
124.100,88.2547,0.8307
124.120,88.1737,0.8504
124.142,88.0927,0.8722
124.162,88.0116,0.8920
124.183,87.9306,0.8858
124.203,87.8495,0.8765
124.225,87.7685,0.8661
124.245,87.6875,0.8568
124.266,87.6064,0.8469
124.286,87.5254,0.8375
124.307,87.4443,0.8277
124.328,87.3633,0.8178
124.349,87.2822,0.8071
124.369,87.2012,0.7967
124.390,87.1202,0.7857
124.410,87.0391,0.7752
124.432,86.9581,0.7637
124.452,86.8770,0.7532
124.472,86.7960,0.7428
124.493,86.7149,0.7318
124.514,86.6339,0.7371
124.535,86.5529,0.7530
124.555,86.4718,0.7680
124.576,86.3908,0.7839
124.596,86.3097,0.7990
124.618,86.2287,0.8156
124.638,86.1476,0.8307
124.659,86.0666,0.8465
124.679,85.9856,0.8492
124.700,85.9045,0.8270
124.721,85.8235,0.8048
124.742,85.7424,0.7826
124.762,85.6614,0.7615
124.783,85.5804,0.7393
124.804,85.4993,0.7172
124.825,85.4183,0.6950
124.845,85.3372,0.6917
124.866,85.2562,0.7180
124.886,85.1751,0.7430
124.908,85.0941,0.7705
124.928,85.0131,0.7955
124.949,84.9320,0.8218
124.969,84.8510,0.8468
124.990,84.7699,0.8730
125.011,84.6889,0.8928
125.032,84.6079,0.8834
125.052,84.5268,0.8745
125.073,84.4458,0.8651
125.093,84.3647,0.8561
125.115,84.2837,0.8463
125.135,84.2026,0.8373
125.156,84.1216,0.8279
125.176,84.0406,0.8206
125.197,83.9595,0.8299
125.218,83.8785,0.8391
125.238,83.7974,0.8480
125.259,83.7164,0.8573
125.279,83.6353,0.8661
125.301,83.5543,0.8758
125.321,83.4733,0.8847
125.342,83.3922,0.8940
125.362,83.3112,0.9055
125.383,83.2301,0.9178
125.404,83.1491,0.9301
125.425,83.0681,0.9424
125.445,82.9870,0.9541
125.466,82.9060,0.9664
125.487,82.8249,0.9787
125.508,82.7439,0.9910
125.528,82.6628,0.9842
125.549,82.5818,0.9698
125.569,82.5008,0.9561
125.591,82.4197,0.9410
125.611,82.3387,0.9273
125.632,82.2576,0.9130
125.652,82.1766,0.8993
125.673,82.0956,0.8849
125.694,82.0145,0.8779
125.715,81.9335,0.8748
125.735,81.8524,0.8718
125.756,81.7714,0.8688
125.777,81.6903,0.8657
125.798,81.6093,0.8626
125.818,81.5283,0.8597
125.839,81.4472,0.8566
125.859,81.3662,0.8479
125.880,81.2851,0.8312
125.901,81.2041,0.8145
125.921,81.1230,0.7987
125.942,81.0420,0.7820
125.962,80.9610,0.7662
125.984,80.8799,0.7487
126.004,80.7989,0.7328
126.025,80.7178,0.7291
